title,city_ascii,state_name,ideology,year,city,state_id,lat,lon
ACT for America,Memphis,Tennessee,Anti-Muslim,2016,Memphis,TN,35.1047,-89.9773
ACT for America,Meridian,Idaho,Anti-Muslim,2016,Meridian,ID,43.6113,-116.3972
ACT for America,Minneapolis,Minnesota,Anti-Muslim,2016,Minneapolis,MN,44.9635,-93.2678
ACT for America,Mission Viejo,California,Anti-Muslim,2016,Mission Viejo,CA,33.6095,-117.6551
ACT for America,Nashua,New Hampshire,Anti-Muslim,2016,Nashua,NH,42.7491,-71.491
ACT for America,New York,New York,Anti-Muslim,2016,New York,NY,40.6943,-73.9249
ACT for America,Palm Beach,Florida,Anti-Muslim,2016,Palm Beach,FL,26.6852,-80.0403
ACT for America,Rapid City,South Dakota,Anti-Muslim,2016,Rapid City,SD,44.0716,-103.2205
ACT for America,San Antonio,Texas,Anti-Muslim,2016,San Antonio,TX,29.4722,-98.5247
ACT for America,Spokane Valley,Washington,Anti-Muslim,2016,Spokane Valley,WA,47.6625,-117.2346
ACT for America,Tucson,Arizona,Anti-Muslim,2016,Tucson,AZ,32.1546,-110.8782
ACT for America,Twin Falls,Idaho,Anti-Muslim,2016,Twin Falls,ID,42.5645,-114.4611
ACT for America,Virginia Beach,Virginia,Anti-Muslim,2016,Virginia Beach,VA,36.7335,-76.0435
ACT for America,Whitehall,Montana,Anti-Muslim,2016,Whitehall,MT,45.8709,-112.0975
Active Democracy,Washington,District of Columbia,General Hate,2016,Washington,DC,38.9047,-77.0163
Aggressive Christianity,Berino,New Mexico,General Hate,2016,Berino,NM,32.0689,-106.6219
Aggressive Christianity,Fence Lake,New Mexico,General Hate,2016,Fence Lake,NM,34.669,-108.6801
All Eyes On Egipt Bookstore,Chicago,Illinois,Black Nationalist,2016,Chicago,IL,41.8373,-87.6861
All Eyes on Egipt Bookstore,Cleveland,Ohio,Black Nationalist,2016,Cleveland,OH,41.4767,-81.6805
All Eyes on Egipt Bookstore,Decatur,Georgia,Black Nationalist,2016,Decatur,GA,33.7711,-84.2968
All Eyes on Egipt Bookstore,Detroit,Michigan,Black Nationalist,2016,Detroit,MI,42.3834,-83.1024
All Eyes on Egipt Bookstore,Monticello,Georgia,Black Nationalist,2016,Monticello,GA,33.3076,-83.6861
All Eyes on Egipt Bookstore,Orlando,Florida,Black Nationalist,2016,Orlando,FL,28.4788,-81.342
All Eyes On Egipt Bookstore,Brooklyn,New York,Black Nationalist,2016,Brooklyn,NY,40.6501,-73.9496
All Eyes On Egypt Bookstore,Macon,Georgia,Black Nationalist,2016,Macon,GA,32.8407,-83.6324
Alliance Defending Freedom,Scottsdale,Arizona,Anti-LGBT,2016,Scottsdale,AZ,33.6872,-111.865
Alternative Right,Atlanta,Georgia,White Nationalist,2016,Atlanta,GA,33.7626,-84.4228
Altra Firearms,Jackson Center,Pennsylvania,Anti-Muslim,2016,Jackson Center,PA,41.2731,-80.1397
America First Committee,Lyons,Illinois,Neo-Nazi,2016,Lyons,IL,41.8121,-87.8192
America's Promise Ministries,Sandpoint,Idaho,Christian Identity,2016,Sandpoint,ID,48.2832,-116.5613
American Border Patrol,Sierra Vista,Arizona,Anti-Immigrant,2016,Sierra Vista,AZ,31.563,-110.3153
American Clarion,Rapid City,South Dakota,General Hate,2016,Rapid City,SD,44.0716,-103.2205
American College of Pediatricians,Gainesville,Florida,Anti-LGBT,2016,Gainesville,FL,29.6808,-82.3455
American Constitution Center,Nashville,Tennessee,Anti-Muslim,2016,Nashville,TN,36.1714,-86.7844
American Defense Records,Lexington,Kentucky,Hate Music,2016,Lexington,KY,38.0423,-84.4587
American Eagle Party,Gatlinburg,Tennessee,White Nationalist,2016,Gatlinburg,TN,35.725,-83.4936
American Family Association,Franklin,Pennsylvania,Anti-LGBT,2016,Franklin,PA,41.3936,-79.8425
American Family Association,Tupelo,Mississippi,Anti-LGBT,2016,Tupelo,MS,34.2691,-88.7318
American Free Press,Washington,District of Columbia,General Hate,2016,Washington,DC,38.9047,-77.0163
American Freedom Alliance,Los Angeles,California,Anti-Muslim,2016,Los Angeles,CA,34.1139,-118.4068
American Freedom Defense Initiative,New York,New York,Anti-Muslim,2016,New York,NY,40.6943,-73.9249
American Freedom Law Center,Ann Arbor,Michigan,Anti-Muslim,2016,Ann Arbor,MI,42.2755,-83.7312
American Freedom Party,Granbury,Texas,White Nationalist,2016,Granbury,TX,32.4483,-97.7685
American Freedom Party,Grand Forks,North Dakota,White Nationalist,2016,Grand Forks,ND,47.9223,-97.0887
American Freedom Party,Los Angeles,California,White Nationalist,2016,Los Angeles,CA,34.1139,-118.4068
American Freedom Party,New York,New York,White Nationalist,2016,New York,NY,40.6943,-73.9249
American Immigration Control Foundation/Americans for Immigration Control,Monterey,Virginia,Anti-Immigrant,2016,Monterey,VA,38.4116,-79.5809
American Nazi Party,Westland,Michigan,Neo-Nazi,2016,Westland,MI,42.3192,-83.3805
American Renaissance/New Century Foundation,Oakton,Virginia,White Nationalist,2016,Oakton,VA,38.8887,-77.3017
American Security Rally of Montana,Helena,Montana,Anti-Muslim,2016,Helena,MT,46.5964,-112.0197
American Vanguard,Bremerton,Washington,White Nationalist,2016,Bremerton,WA,47.5436,-122.7122
American Vanguard,Huntington Beach,California,White Nationalist,2016,Huntington Beach,CA,33.696,-118.0025
American Vanguard,Orlando,Florida,White Nationalist,2016,Orlando,FL,28.4788,-81.342
American Vikings,Indianapolis,Indiana,Racist Skinhead,2016,Indianapolis,IN,39.7771,-86.1458
American Vision,Powder Springs,Georgia,Anti-LGBT,2016,Powder Springs,GA,33.866,-84.6838
Americans for Legal Immigration (ALIPAC),Raleigh,North Carolina,Anti-Immigrant,2016,Raleigh,NC,35.8323,-78.6439
Americans for Truth About Homosexuality,Naperville,Illinois,Anti-LGBT,2016,Naperville,IL,41.7483,-88.1657
Aryan Nations,Converse,Louisiana,Neo-Nazi,2016,Converse,LA,31.7795,-93.7001
Aryan Nations Sadistic Souls MC,Grovespring,Missouri,Neo-Nazi,2016,Grovespring,MO,37.3998,-92.6096
Aryan Nations Sadistic Souls MC,Taylorville,Illinois,Neo-Nazi,2016,Taylorville,IL,39.5328,-89.2804
Aryan Nations Sadistic Souls MC,Wood River,Illinois,Neo-Nazi,2016,Wood River,IL,38.8633,-90.0773
Aryan Nations Sadistic Souls MC,Canton,Illinois,Neo-Nazi,2016,Canton,IL,40.5632,-90.0409
Aryan Nations Worldwide,Villa Rica,Georgia,Neo-Nazi,2016,Villa Rica,GA,33.7305,-84.917
Aryan Renaissance Society,New York,New York,Neo-Nazi,2016,New York,NY,40.6943,-73.9249
Aryan Strikeforce,Phillipsburg,New Jersey,Racist Skinhead,2016,Phillipsburg,NJ,40.6895,-75.1821
As-Sabiqun,Los Angeles,California,General Hate,2016,Los Angeles,CA,34.1139,-118.4068
As-Sabiqun,Oakland,California,General Hate,2016,Oakland,CA,37.7903,-122.2165
As-Sabiqun,Philadelphia,Pennsylvania,General Hate,2016,Philadelphia,PA,40.0076,-75.134
As-Sabiqun,Sacramento,California,General Hate,2016,Sacramento,CA,38.5667,-121.4683
As-Sabiqun,San Diego,California,General Hate,2016,San Diego,CA,32.8312,-117.1226
As-Sabiqun,Washington,District of Columbia,General Hate,2016,Washington,DC,38.9047,-77.0163
ATLAH World Missionary Church (All The Land Anointed Holy),New York,New York,Anti-LGBT,2016,New York,NY,40.6943,-73.9249
Atomwaffen Division,San Antonio,Texas,Neo-Nazi,2016,San Antonio,TX,29.4722,-98.5247
Bare Naked Islam,Marina del Rey,California,Anti-Muslim,2016,Marina del Rey,CA,33.9765,-118.4486
"Barnes Review/Foundation for Economic Liberty, Inc.",Upper Marlboro,Maryland,Holocaust Denial,2016,Upper Marlboro,MD,38.8172,-76.7546
Behold Barbarity Records & Distro,Plymouth,Minnesota,Hate Music,2016,Plymouth,MN,45.0224,-93.4615
Black Riders Liberation Party,Chicago,Illinois,Black Nationalist,2016,Chicago,IL,41.8373,-87.6861
Black Riders Liberation Party,Detroit,Michigan,Black Nationalist,2016,Detroit,MI,42.3834,-83.1024
Black Riders Liberation Party,Los Angeles,California,Black Nationalist,2016,Los Angeles,CA,34.1139,-118.4068
Black Riders Liberation Party,Miami,Florida,Black Nationalist,2016,Miami,FL,25.784,-80.2102
Black Riders Liberation Party,New York,New York,Black Nationalist,2016,New York,NY,40.6943,-73.9249
Black Riders Liberation Party,Oakland,California,Black Nationalist,2016,Oakland,CA,37.7903,-122.2165
Black Riders Liberation Party,Portland,Oregon,Black Nationalist,2016,Portland,OR,45.5372,-122.65
Black Riders Liberation Party,San Diego,California,Black Nationalist,2016,San Diego,CA,32.8312,-117.1226
Blood and Honour Social Club,Greensboro,North Carolina,Racist Skinhead,2016,Greensboro,NC,36.0956,-79.8269
Blood and Honour Social Club,New York,New York,Racist Skinhead,2016,New York,NY,40.6943,-73.9249
Bob's Underground Graduate Seminar/BUGS,Columbia,South Carolina,White Nationalist,2016,Columbia,SC,34.037,-80.9042
Bomb Islam,Phoenix,Arizona,Anti-Muslim,2016,Phoenix,AZ,33.5722,-112.0891
Borderkeepers of Alabama,Birmingham,Alabama,Anti-Immigrant,2016,Birmingham,AL,33.5276,-86.7988
Bosch Fawstin,New York,New York,Anti-Muslim,2016,New York,NY,40.6943,-73.9249
The Brother Nathanael Foundation,Frisco,Colorado,General Hate,2016,Frisco,CO,39.5793,-106.0919
Bureau on American Islamic Relations,Irving,Texas,Anti-Muslim,2016,Irving,TX,32.8584,-96.9702
Californians for Population Stabilization,Santa Barbara,California,Anti-Immigrant,2016,Santa Barbara,CA,34.4285,-119.7202
Campaign for Radical Truth in History,Coeur d'Alene,Idaho,Holocaust Denial,2016,Coeur d'Alene,ID,47.7039,-116.7933
The Campus Ministry USA,Terre Haute,Indiana,Anti-LGBT,2016,Terre Haute,IN,39.4654,-87.3763
carolynyeager.net,Kerrville,Texas,Holocaust Denial,2016,Kerrville,TX,30.0399,-99.1319
Catholic Counterpoint,Broomall,Pennsylvania,Radical Traditional Catholicism,2016,Broomall,PA,39.9694,-75.3529
"Catholic Family News/Catholic Family Ministries, Inc.",Niagara Falls,New York,Radical Traditional Catholicism,2016,Niagara Falls,NY,43.0921,-79.0147
Center for Family and Human Rights (C-FAM),New York,New York,Anti-LGBT,2016,New York,NY,40.6943,-73.9249
Center for Family and Human Rights (C-FAM),Washington,District of Columbia,Anti-LGBT,2016,Washington,DC,38.9047,-77.0163
Center for Immigration Studies,Washington,District of Columbia,Anti-Immigrant,2016,Washington,DC,38.9047,-77.0163
Center for Perpetual Diversity,Arlington,Virginia,White Nationalist,2016,Arlington,VA,38.8786,-77.1011
Center for Security Policy,Washington,District of Columbia,Anti-Muslim,2016,Washington,DC,38.9047,-77.0163
Chalcedon Foundation,Vallecito,California,Anti-LGBT,2016,Vallecito,CA,38.074,-120.4563
Chick Publications,Ontario,California,General Hate,2016,Ontario,CA,34.0393,-117.6064
Christian Action Network,Forest,Virginia,Anti-Muslim,2016,Forest,VA,37.3728,-79.2831
Christian American Knights of the Ku Klux Klan,Bushnell,Florida,Ku Klux Klan,2016,Bushnell,FL,28.6859,-82.1159
Christian American Knights of the Ku Klux Klan,Cocoa,Florida,Ku Klux Klan,2016,Cocoa,FL,28.3821,-80.7675
Christian American Knights of the Ku Klux Klan,Hoxie,Arkansas,Ku Klux Klan,2016,Hoxie,AR,36.036,-90.9736
Christian America Ministries,Greensburg,Louisiana,Christian Identity,2016,Greensburg,LA,30.83,-90.6698
Christian Anti-Defamation Commission,Vista,California,General Hate,2016,Vista,CA,33.1895,-117.2387
Christian Revival Center,Harrison,Arkansas,Christian Identity,2016,Harrison,AR,36.2437,-93.1197
Church of Israel,Schell City,Missouri,Christian Identity,2016,Schell City,MO,38.0192,-94.1167
Church of the National Knights of the Ku Klux Klan,Horn Lake,Mississippi,Ku Klux Klan,2016,Horn Lake,MS,34.9512,-90.0501
Church of the National Knights of the Ku Klux Klan,Panama,New York,Ku Klux Klan,2016,Panama,NY,42.0747,-79.485
Citizen Warrior,Nashville,Tennessee,Anti-Muslim,2016,Nashville,TN,36.1714,-86.7844
Citizens for Community Values,Cincinnati,Ohio,Anti-LGBT,2016,Cincinnati,OH,39.1412,-84.5059
Citizens for National Security,Boca Raton,Florida,Anti-Muslim,2016,Boca Raton,FL,26.3749,-80.1077
Clarion Project,Washington,District of Columbia,Anti-Muslim,2016,Washington,DC,38.9047,-77.0163
Colorado Alliance for Immigration Reform,Lakewood,Colorado,Anti-Immigrant,2016,Lakewood,CO,39.6978,-105.1168
Committee for Open Debate on the Holocaust,San Diego,California,Holocaust Denial,2016,San Diego,CA,32.8312,-117.1226
Committee for Open Debate on the Holocaust,York,Pennsylvania,Holocaust Denial,2016,York,PA,39.9651,-76.7315
Committee to End the CSI Refugee Center,Buhl,Idaho,Anti-Muslim,2016,Buhl,ID,42.5985,-114.7596
Concerned Citizens and Friends of Illegal Immigration Law Enforcement,Framingham,Massachusetts,General Hate,2016,Framingham,MA,42.3085,-71.4368
Confederate Hammerskins,Nashville,Tennessee,Racist Skinhead,2016,Nashville,TN,36.1714,-86.7844
Confederate White Knights of the Ku Klux Klan,Auburn,Indiana,Ku Klux Klan,2016,Auburn,IN,41.3666,-85.056
Confederate White Knights of the Ku Klux Klan,Greenwood,Arkansas,Ku Klux Klan,2016,Greenwood,AR,35.2134,-94.2409
Confederate White Knights of the Ku Klux Klan,Madison,Indiana,Ku Klux Klan,2016,Madison,IN,38.7581,-85.3971
Confederate White Knights of the Ku Klux Klan,Morehead,Kentucky,Ku Klux Klan,2016,Morehead,KY,38.1906,-83.4466
Confederate White Knights of the Ku Klux Klan,Richmond,Virginia,Ku Klux Klan,2016,Richmond,VA,37.5295,-77.4756
Confederate White Knights of the Ku Klux Klan,Rosedale,Maryland,Ku Klux Klan,2016,Rosedale,MD,39.3266,-76.5084
Confederate White Knights of the Ku Klux Klan,Saint Martinville,Louisiana,Ku Klux Klan,2016,Saint Martinville,LA,30.1263,-91.8319
Confederate White Knights of the Ku Klux Klan,Sikeston,Missouri,Ku Klux Klan,2016,Sikeston,MO,36.8875,-89.587
Confederate White Knights of the Ku Klux Klan,Toms River,New Jersey,Ku Klux Klan,2016,Toms River,NJ,39.9931,-74.1856
Confederate White Knights of the Ku Klux Klan,Walterboro,South Carolina,Ku Klux Klan,2016,Walterboro,SC,32.9005,-80.6752
"Conservative Citizens Foundation, Inc.",Bridgeton,Missouri,White Nationalist,2016,Bridgeton,MO,38.7672,-90.4276
Conservative Republicans of Texas,Houston,Texas,Anti-LGBT,2016,Houston,TX,29.7868,-95.3905
Council of Conservative Citizens,Eufaula,Alabama,White Nationalist,2016,Eufaula,AL,31.9102,-85.1505
Council of Conservative Citizens,Franklin,Tennessee,White Nationalist,2016,Franklin,TN,35.9214,-86.8524
Council of Conservative Citizens,New York,New York,White Nationalist,2016,New York,NY,40.6943,-73.9249
Council of Conservative Citizens,Silver Spring,Maryland,White Nationalist,2016,Silver Spring,MD,39.0028,-77.0207
Counter Jihad Coalition,Santa Monica,California,Anti-Muslim,2016,Santa Monica,CA,34.0232,-118.4813
Counter-Currents Publishing,New York,New York,White Nationalist,2016,New York,NY,40.6943,-73.9249
Counter-Currents Publishing,San Francisco,California,White Nationalist,2016,San Francisco,CA,37.7562,-122.443
Counter-Currents Publishing,Seattle,Washington,White Nationalist,2016,Seattle,WA,47.6211,-122.3244
Covenant People's Ministry,Brooks,Georgia,Christian Identity,2016,Brooks,GA,33.2925,-84.4588
The Creativity Movement,Bloomington,Illinois,Neo-Nazi,2016,Bloomington,IL,40.4757,-88.9705
Crew 38,Chicago,Illinois,Racist Skinhead,2016,Chicago,IL,41.8373,-87.6861
Crew 38,Wichita,Kansas,Racist Skinhead,2016,Wichita,KS,37.6897,-97.3442
Cultural Studies Press,New York,New York,General Hate,2016,New York,NY,40.6943,-73.9249
Culture Wars/Fidelity Press,South Bend,Indiana,Radical Traditional Catholicism,2016,South Bend,IN,41.6771,-86.2692
D. James Kennedy Ministries (formerly Truth in Action),Fort Lauderdale,Florida,Anti-LGBT,2016,Fort Lauderdale,FL,26.1412,-80.1464
David Horowitz Freedom Center,Los Angeles,California,Anti-Muslim,2016,Los Angeles,CA,34.1139,-118.4068
Deir Yassin Remembered,Ann Arbor,Michigan,Holocaust Denial,2016,Ann Arbor,MI,42.2755,-83.7312
Deir Yassin Remembered,Geneva,New York,Holocaust Denial,2016,Geneva,NY,42.8644,-76.9827
Divine International Church of the Web,Morton,Illinois,Christian Identity,2016,Morton,IL,40.6137,-89.4668
Divine Truth Ministries,Bainbridge,Ohio,Christian Identity,2016,Bainbridge,OH,39.2265,-83.2695
Dixie Republic,Travelers Rest,South Carolina,Neo-Confederate,2016,Travelers Rest,SC,34.9684,-82.4417
East Coast Knights of the True Invisible Empire,Annapolis,Maryland,Ku Klux Klan,2016,Annapolis,MD,38.9706,-76.5047
East Coast Knights of the True Invisible Empire,Girardville,Pennsylvania,Ku Klux Klan,2016,Girardville,PA,40.7922,-76.283
East Coast Knights of the True Invisible Empire,Venus,Texas,Ku Klux Klan,2016,Venus,TX,32.4311,-97.1022
Euro Folk Radio,Chicago,Illinois,Christian Identity,2016,Chicago,IL,41.8373,-87.6861
European American Action Coalition,Pittston,Pennsylvania,White Nationalist,2016,Pittston,PA,41.3274,-75.7885
European American Front,Baldwyn,Mississippi,White Nationalist,2016,Baldwyn,MS,34.5071,-88.6416
European-American Evangelistic Crusades,Sheridan,California,General Hate,2016,Sheridan,CA,38.969,-121.356
Faith and Heritage,Killeen,Texas,White Nationalist,2016,Killeen,TX,31.0754,-97.7293
Faith Baptist Church (formerly Sons of Thundr),Greenville,Georgia,Anti-LGBT,2016,Greenville,GA,33.0322,-84.7163
Faith Freedom,Bellevue,Washington,Anti-Muslim,2016,Bellevue,WA,47.5953,-122.1551
Faith2Action,North Royalton,Ohio,Anti-LGBT,2016,North Royalton,OH,41.3138,-81.7451
Faithful Word Baptist Church,Tempe,Arizona,Anti-LGBT,2016,Tempe,AZ,33.3881,-111.9318
Family Research Council,Washington,District of Columbia,Anti-LGBT,2016,Washington,DC,38.9047,-77.0163
Family Research Institute,Colorado Springs,Colorado,Anti-LGBT,2016,Colorado Springs,CO,38.8674,-104.7606
Family Security Matters,Washington,District of Columbia,Anti-Muslim,2016,Washington,DC,38.9047,-77.0163
Family Watch International,Gilbert,Arizona,Anti-LGBT,2016,Gilbert,AZ,33.3103,-111.7463
Federation for American Immigration Reform,Washington,District of Columbia,Anti-Immigrant,2016,Washington,DC,38.9047,-77.0163
Fellowship of God's Covenant People,Union,Kentucky,Christian Identity,2016,Union,KY,38.9472,-84.6731
Firm 22,New York,New York,Racist Skinhead,2016,New York,NY,40.6943,-73.9249
The Fitzgerald Griffin Foundation,Vienna,Virginia,White Nationalist,2016,Vienna,VA,38.8996,-77.2597
Fortress of Faith,Bellingham,Washington,Anti-Muslim,2016,Bellingham,WA,48.7543,-122.4687
Forza Nuova,Phoenix,Arizona,White Nationalist,2016,Phoenix,AZ,33.5722,-112.0891
Free American,Tucson,Arizona,White Nationalist,2016,Tucson,AZ,32.1546,-110.8782
FreeMississippi,Perkinston,Mississippi,Neo-Confederate,2016,Perkinston,MS,30.7821,-89.1381
Fundamentalist Latter Day Saints,Colorado City,Arizona,General Hate,2016,Colorado City,AZ,36.9774,-112.983
Fundamentalist Latter Day Saints,Hildale,Utah,General Hate,2016,Hildale,UT,37.0171,-112.9786
Fundamentalist Latter Day Saints,Pringle,South Dakota,General Hate,2016,Pringle,SD,43.609,-103.5946
Gallows Tree Wotansvolk Alliance,Grand Rapids,Michigan,Neo-Volkisch,2016,Grand Rapids,MI,42.9615,-85.6557
Generations With Vision,Elizabeth,Colorado,Anti-LGBT,2016,Elizabeth,CO,39.3611,-104.6061
Georgia Knight Riders Knights of the KKK,Live Oak,Florida,Ku Klux Klan,2016,Live Oak,FL,30.2956,-82.9846
Great Lakes Knights of the Ku Klux Klan,Alpena,Michigan,Ku Klux Klan,2016,Alpena,MI,45.074,-83.4399
H.L. Mencken Club,Elizabethtown,Pennsylvania,White Nationalist,2016,Elizabethtown,PA,40.1534,-76.5991
Hate Crime Streetwear Productions,Anaheim,California,Hate Music,2016,Anaheim,CA,33.839,-117.8572
Heritage and Destiny,Silver Spring,Maryland,White Nationalist,2016,Silver Spring,MD,39.0028,-77.0207
Heterosexuals Organized for a Moral Environment (H.O.M.E.),Downers Grove,Illinois,Anti-LGBT,2016,Downers Grove,IL,41.7949,-88.017
Holy Nation of Odin,Kingsburg,California,General Hate,2016,Kingsburg,CA,36.5242,-119.5608
Hostile Class Productions,Burbank,Illinois,Hate Music,2016,Burbank,IL,41.7444,-87.7686
Identity Evropa,Oakdale,California,White Nationalist,2016,Oakdale,CA,37.7616,-120.847
IHS Press,Norfolk,Virginia,Radical Traditional Catholicism,2016,Norfolk,VA,36.8945,-76.259
Illinois Family Institute,Carol Stream,Illinois,Anti-LGBT,2016,Carol Stream,IL,41.9183,-88.1309
Illinois Family Institute,Peoria,Illinois,Anti-LGBT,2016,Peoria,IL,40.752,-89.6155
Immigration Reform Law Institute,Washington,District of Columbia,Anti-Immigrant,2016,Washington,DC,38.9047,-77.0163
In the Spirit of Chartres Committee,Carrollton,Virginia,Radical Traditional Catholicism,2016,Carrollton,VA,36.9394,-76.5265
Insight USA,Longwood,Florida,General Hate,2016,Longwood,FL,28.7018,-81.3488
Institute for Historical Review,Newport Beach,California,Holocaust Denial,2016,Newport Beach,CA,33.6151,-117.8669
International Keystone Knights of the KKK,Cedartown,Georgia,Ku Klux Klan,2016,Cedartown,GA,34.0224,-85.248
International Keystone Knights of the KKK,Vanndale,Arkansas,Ku Klux Klan,2016,Vanndale,AR,35.3134,-90.774
Invictus Books,Wentzville,Missouri,General Hate,2016,Wentzville,MO,38.8164,-90.867
Irving Books,Key West,Florida,Holocaust Denial,2016,Key West,FL,24.5636,-81.7769
ISD Records,Denison,Texas,Hate Music,2016,Denison,TX,33.7675,-96.5807
Israel United In Christ,Atlanta,Georgia,Black Nationalist,2016,Atlanta,GA,33.7626,-84.4228
Israel United In Christ,Austin,Texas,Black Nationalist,2016,Austin,TX,30.3006,-97.7517
Israel United In Christ,Birmingham,Alabama,Black Nationalist,2016,Birmingham,AL,33.5276,-86.7988
Israel United In Christ,Boston,Massachusetts,Black Nationalist,2016,Boston,MA,42.3188,-71.0846
Israel United In Christ,Bronx,New York,Black Nationalist,2016,Bronx,NY,40.8501,-73.8662
Israel United in Christ,Charlotte,North Carolina,Black Nationalist,2016,Charlotte,NC,35.2079,-80.8303
Israel United In Christ,Chicago,Illinois,Black Nationalist,2016,Chicago,IL,41.8373,-87.6861
Israel United In Christ,Corpus Christi,Texas,Black Nationalist,2016,Corpus Christi,TX,27.7173,-97.3822
Israel United In Christ,Dallas,Texas,Black Nationalist,2016,Dallas,TX,32.7937,-96.7662
Israel United In Christ,Denver,Colorado,Black Nationalist,2016,Denver,CO,39.7621,-104.8759
Israel United In Christ,Detroit,Michigan,Black Nationalist,2016,Detroit,MI,42.3834,-83.1024
Israel United In Christ,Hampton,Virginia,Black Nationalist,2016,Hampton,VA,37.0551,-76.3629
Israel United In Christ,Heath,Ohio,Black Nationalist,2016,Heath,OH,40.0241,-82.4412
Israel United In Christ,Houston,Texas,Black Nationalist,2016,Houston,TX,29.7868,-95.3905
Israel United In Christ,Kansas City,Kansas,Black Nationalist,2016,Kansas City,KS,39.1234,-94.7443
Israel United In Christ,Las Vegas,Nevada,Black Nationalist,2016,Las Vegas,NV,36.2291,-115.2607
Israel United In Christ,Los Angeles,California,Black Nationalist,2016,Los Angeles,CA,34.1139,-118.4068
Israel United In Christ,Louisville,Kentucky,Black Nationalist,2016,Louisville,KY,38.1662,-85.6488
Israel United In Christ,Memphis,Tennessee,Black Nationalist,2016,Memphis,TN,35.1047,-89.9773
Israel United In Christ,Miami,Florida,Black Nationalist,2016,Miami,FL,25.784,-80.2102
Israel United In Christ,Mount Vernon,New York,Black Nationalist,2016,Mount Vernon,NY,40.9136,-73.8291
Israel United In Christ,New Orleans,Louisiana,Black Nationalist,2016,New Orleans,LA,30.0687,-89.9288
Israel United In Christ,Newark,New Jersey,Black Nationalist,2016,Newark,NJ,40.7245,-74.1725
Israel United In Christ,Orlando,Florida,Black Nationalist,2016,Orlando,FL,28.4788,-81.342
Israel United In Christ,Phoenix,Arizona,Black Nationalist,2016,Phoenix,AZ,33.5722,-112.0891
Israel United In Christ,Pittsburgh,Pennsylvania,Black Nationalist,2016,Pittsburgh,PA,40.4396,-79.9763
Israel United In Christ,San Antonio,Texas,Black Nationalist,2016,San Antonio,TX,29.4722,-98.5247
Israel United In Christ,Tallahassee,Florida,Black Nationalist,2016,Tallahassee,FL,30.455,-84.2526
Israel United in Christ,Warr Acres,Oklahoma,Black Nationalist,2016,Warr Acres,OK,35.5284,-97.6182
Israel United In Christ,Washington,District of Columbia,Black Nationalist,2016,Washington,DC,38.9047,-77.0163
Israelite Church of God in Jesus Christ,Jersey City,New Jersey,Black Nationalist,2016,Jersey City,NJ,40.7161,-74.0682
Israelite Church of God in Jesus Christ,Philadelphia,Pennsylvania,Black Nationalist,2016,Philadelphia,PA,40.0076,-75.134
The Israelite Church of God in Jesus Christ,Allentown,Pennsylvania,Black Nationalist,2016,Allentown,PA,40.5961,-75.4756
The Israelite Church of God in Jesus Christ,Baltimore,Maryland,Black Nationalist,2016,Baltimore,MD,39.3051,-76.6144
The Israelite Church of God in Jesus Christ,Fort Myers,Florida,Black Nationalist,2016,Fort Myers,FL,26.6195,-81.8302
The Israelite Church of God in Jesus Christ,Greensboro,North Carolina,Black Nationalist,2016,Greensboro,NC,36.0956,-79.8269
The Israelite Church of God in Jesus Christ,Miami,Florida,Black Nationalist,2016,Miami,FL,25.784,-80.2102
The Israelite Church of God in Jesus Christ,Minneapolis,Minnesota,Black Nationalist,2016,Minneapolis,MN,44.9635,-93.2678
The Israelite Church of God in Jesus Christ,New York,New York,Black Nationalist,2016,New York,NY,40.6943,-73.9249
The Israelite Church of God in Jesus Christ,Oklahoma City,Oklahoma,Black Nationalist,2016,Oklahoma City,OK,35.4676,-97.5136
The Israelite Church of God in Jesus Christ,Omaha,Nebraska,Black Nationalist,2016,Omaha,NE,41.2628,-96.0495
The Israelite Church of God in Jesus Christ,Orlando,Florida,Black Nationalist,2016,Orlando,FL,28.4788,-81.342
The Israelite Church of God in Jesus Christ,Pittsburgh,Pennsylvania,Black Nationalist,2016,Pittsburgh,PA,40.4396,-79.9763
The Israelite Church of God in Jesus Christ,Portland,Oregon,Black Nationalist,2016,Portland,OR,45.5372,-122.65
The Israelite Church of God in Jesus Christ,Washington,District of Columbia,Black Nationalist,2016,Washington,DC,38.9047,-77.0163
The Israelite Church of God in Jesus Christ,West Palm Beach,Florida,Black Nationalist,2016,West Palm Beach,FL,26.7467,-80.1314
Israelite School of Universal Practical Knowledge,Atlanta,Georgia,Black Nationalist,2016,Atlanta,GA,33.7626,-84.4228
Israelite School of Universal Practical Knowledge,Baltimore,Maryland,Black Nationalist,2016,Baltimore,MD,39.3051,-76.6144
Israelite School of Universal Practical Knowledge,Chicago,Illinois,Black Nationalist,2016,Chicago,IL,41.8373,-87.6861
Israelite School of Universal Practical Knowledge,Detroit,Michigan,Black Nationalist,2016,Detroit,MI,42.3834,-83.1024
Israelite School of Universal Practical Knowledge,Indianapolis,Indiana,Black Nationalist,2016,Indianapolis,IN,39.7771,-86.1458
Israelite School of Universal Practical Knowledge,Los Angeles,California,Black Nationalist,2016,Los Angeles,CA,34.1139,-118.4068
Israelite School of Universal Practical Knowledge,Miami,Florida,Black Nationalist,2016,Miami,FL,25.784,-80.2102
